work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2022,MI,FT,Machine Learning Engineer,121000,AUD,83864,AU,100,AU,L
2022,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,185000,USD,185000,MX,100,MX,M
2022,MI,FT,Data Scientist,55000,GBP,67723,GB,0,GB,M
2022,SE,FT,Data Engineer,132320,USD,132320,US,100,US,M
2022,SE,FT,Data Analyst,127000,USD,127000,US,100,US,M
2022,SE,FT,Data Scientist,106800,USD,106800,US,100,US,M
2022,MI,FT,Data Engineer,70000,EUR,73546,GR,100,GR,M
2022,MI,FT,Data Analyst,30000,EUR,31520,ES,100,ES,M
2022,SE,FT,Machine Learning Engineer,195400,USD,195400,US,100,US,L
2022,MI,FT,Data Scientist,90000,EUR,94560,FR,100,FR,M
2022,SE,FT,Applied Scientist,184000,USD,184000,US,100,US,M
2022,SE,FT,Data Engineer,63000,USD,63000,US,0,US,M
2022,SE,FT,Data Engineer,132000,USD,132000,US,100,US,M
2022,SE,FT,Data Analyst,169000,USD,169000,US,0,US,M
2022,SE,FT,Data Scientist,155000,USD,155000,US,0,US,M
2022,SE,FT,Data Scientist,180000,USD,180000,US,100,US,M
2022,SE,FT,Data Engineer,132320,USD,132320,US,100,US,M
2022,SE,FT,Analytics Engineer,193750,USD,193750,US,100,US,M
2022,MI,FT,Data Engineer,70000,EUR,73546,GR,100,GR,M
2022,MI,FT,Data Scientist,160000,USD,160000,US,100,US,M
2022,MI,FT,Machine Learning Scientist,112300,USD,112300,US,100,US,L
2022,MI,FT,Analytics Engineer,54000,USD,54000,US,0,US,M
2022,SE,FT,Machine Learning Engineer,119000,USD,119000,US,0,US,M
2022,EN,FT,AI Research Engineer,30000,GBP,36940,GB,100,GB,L
2022,EN,FT,Data Scientist,80000,EUR,84053,BE,100,BE,L
2022,SE,FT,Research Scientist,210000,USD,210000,US,100,US,M
2022,SE,FT,Data Analyst,144000,USD,144000,US,100,US,M
2022,SE,FT,Data Analyst,128875,USD,128875,US,100,US,M
2022,SE,FT,Data Analyst,110600,USD,110600,US,0,US,M
2022,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
2022,MI,FT,AI Scientist,200000,USD,200000,US,100,US,M
2022,SE,FT,Data Scientist,45000,EUR,47280,ES,0,ES,M
2022,SE,FT,Lead Data Scientist,156868,USD,156868,US,100,US,L
2022,EN,FT,Data Engineer,86000,USD,86000,US,100,US,L
2022,SE,FT,Data Scientist,70000,USD,70000,US,0,US,M
2022,SE,FT,Data Scientist,152500,USD,152500,US,100,US,M
2022,MI,FT,Data Engineer,160000,USD,160000,US,100,US,M
2022,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M
2022,EN,FT,Machine Learning Engineer,83000,USD,83000,US,0,US,L
2022,SE,FT,Data Scientist,205300,USD,205300,US,0,US,L
2022,SE,FT,Data Scientist,260000,USD,260000,US,100,US,M
2022,MI,CT,NLP Engineer,60000,USD,60000,IN,100,US,S
2022,MI,FT,Machine Learning Researcher,100000,USD,100000,US,100,US,M
2022,SE,FT,Data Engineer,185900,USD,185900,US,0,US,M
2022,SE,FT,Data Scientist,119300,USD,119300,US,0,US,L
2022,SE,FT,Data Scientist,206000,USD,206000,US,100,US,M
2022,SE,FT,Data Analyst,99000,USD,99000,US,0,US,M
2022,SE,FT,Data Analyst,117000,USD,117000,US,100,US,M
2022,SE,FT,Data Scientist,148000,USD,148000,US,100,US,M
2022,SE,FT,Analytics Engineer,122500,USD,122500,US,100,US,M
2022,SE,FT,Data Scientist,155000,USD,155000,US,100,US,M
2022,SE,FT,Data Scientist,136000,USD,136000,US,100,US,M
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M
2022,SE,FT,Data Analyst,115934,USD,115934,US,100,US,M
2022,MI,FT,Data Engineer,95000,USD,95000,US,0,US,M
2022,SE,FT,Data Engineer,315000,USD,315000,US,100,US,M
2022,SE,FT,Data Scientist,95000,USD,95000,US,0,US,M
2022,MI,FT,Data Engineer,60000,EUR,63040,ES,100,ES,M
2022,MI,FT,Data Analyst,130000,USD,130000,US,100,US,M
2022,SE,FT,Data Analyst,150075,USD,150075,US,100,US,M
2022,SE,FT,Machine Learning Software Engineer,168000,USD,168000,CA,100,CA,M
2022,EN,FT,Computer Vision Software Engineer,150000,USD,150000,AU,100,AU,S
2022,SE,FT,Analytics Engineer,184700,USD,184700,US,0,US,M
2022,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M
2022,SE,FT,Applied Scientist,230000,USD,230000,US,100,US,M
2022,MI,FT,Data Scientist,135000,USD,135000,US,100,US,L
2022,SE,FT,Data Engineer,213000,USD,213000,US,0,US,M
2022,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M
2022,SE,FT,Data Operations Engineer,70000,USD,70000,US,0,US,M
2022,EN,FT,AI Scientist,200000,USD,200000,CA,50,CA,L
2022,MI,FT,Data Scientist,120000,USD,120000,US,100,US,M
2022,MI,FT,Research Scientist,145000,USD,145000,US,50,US,L
2022,SE,FT,Analytics Engineer,231250,USD,231250,US,100,US,M
2022,MI,FT,Data Scientist,85000,USD,85000,US,100,US,M
2022,SE,FT,Data Engineer,206699,USD,206699,US,0,US,M
2022,EX,FT,Data Engineer,260000,USD,260000,US,100,US,M
2022,SE,FT,Data Engineer,102100,USD,102100,US,0,US,M
2022,SE,FT,Data Engineer,99100,USD,99100,US,0,US,M
2022,SE,FT,Data Engineer,63000,USD,63000,US,100,US,M
2022,SE,FT,Applied Data Scientist,177000,USD,177000,US,100,US,L
2022,MI,FT,Data Analyst,113000,USD,113000,US,0,US,L
2022,MI,FT,Data Scientist,78000,USD,78000,US,100,US,M
2022,SE,FT,Data Scientist,165000,USD,165000,US,100,US,L
2022,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M
2022,SE,FT,Machine Learning Engineer,220000,USD,220000,US,100,US,M
2022,SE,FT,Data Scientist,134000,USD,134000,US,100,US,M
2022,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M
2022,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M
2022,MI,FT,Machine Learning Engineer,104000,GBP,128058,GB,50,GB,L
2022,SE,FT,Data Engineer,135000,USD,135000,US,100,US,M
2022,SE,FT,Data Architect,63000,USD,63000,US,0,US,M
2022,MI,FT,Data Analyst,85000,USD,85000,CA,0,CA,M
2022,SE,FT,Data Analyst,55000,USD,55000,US,100,US,M
2022,EN,FT,Data Analyst,15000,USD,15000,ID,0,ID,L
2022,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M
2022,MI,FT,Machine Learning Researcher,150000,USD,150000,US,100,US,M
2022,EN,FT,Software Development Engineer,14400,EUR,15129,RO,50,RO,L
2022,SE,FT,Data Engineer,175000,USD,175000,US,100,US,M
2022,SE,FT,Data Scientist,122600,USD,122600,US,0,US,M
2022,SE,FT,Data Scientist,130000,USD,130000,US,0,US,M
2022,SE,FT,Computer Vision Engineer,60000,USD,60000,VN,100,AS,M
2022,EX,FT,Data Scientist,159000,USD,159000,US,100,US,M
2022,SE,FT,Research Scientist,196000,USD,196000,US,100,US,M
2022,EX,FT,Data Engineer,187200,USD,187200,US,100,US,M
2022,MI,FT,Data Scientist,110000,USD,110000,US,100,US,L
2022,SE,FT,Data Engineer,160000,USD,160000,US,0,US,L
2022,SE,FT,Data Engineer,193750,USD,193750,US,100,US,M
2022,MI,FT,Data Analyst,60000,USD,60000,US,100,US,M
2022,SE,FT,Data Scientist,90000,GBP,110820,GB,0,GB,M
2022,MI,FT,Data Engineer,85000,GBP,104663,GB,0,GB,M
2022,SE,FT,Machine Learning Engineer,210000,USD,210000,US,100,US,M
2022,SE,FT,Data Engineer,85000,USD,85000,US,100,US,M
2022,SE,FT,Data Engineer,154600,USD,154600,US,100,US,L
2022,EX,FT,Analytics Engineer,200000,USD,200000,US,100,US,M
2022,SE,FT,Data Engineer,154545,USD,154545,US,0,US,L
2022,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M
2022,SE,FT,BI Developer,120000,USD,120000,US,100,US,M
2022,MI,FT,Data Engineer,60000,GBP,73880,GB,0,GB,M
2022,SE,FT,Data Engineer,135000,USD,135000,US,100,US,M
2022,MI,FT,Data Engineer,118000,USD,118000,US,100,US,M
2022,SE,FT,Data Scientist,122500,USD,122500,US,0,US,M
2022,MI,FL,Applied Machine Learning Scientist,2400000,INR,30523,IN,100,IN,S
2022,MI,FT,Data Engineer,100000,USD,100000,US,0,US,M
2022,MI,FT,Data Engineer,80000,GBP,98506,GB,100,GB,M
2022,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M
2022,MI,FT,Data Scientist,145000,USD,145000,US,0,US,M
2022,MI,FT,Data Analyst,106260,USD,106260,US,0,US,M
2022,EN,FT,Data Scientist,80000,USD,80000,US,0,US,M
2022,SE,FT,Data Analyst,115934,USD,115934,US,100,US,M
2022,MI,FT,Research Engineer,240000,USD,240000,US,100,US,M
2022,EN,FT,Data Engineer,160000,USD,160000,US,0,US,M
2022,SE,FT,Data Engineer,197430,USD,197430,US,100,US,M
2022,SE,FT,Data Engineer,129300,USD,129300,US,0,US,M
2022,SE,FT,Data Engineer,216000,USD,216000,US,100,US,M
2022,MI,FT,Data Analyst,112000,USD,112000,US,100,US,M
2022,MI,FT,Analytics Engineer,85000,USD,85000,US,100,US,M
2022,SE,FT,Data Scientist,130000,USD,130000,US,100,US,M
2022,MI,FT,Data Engineer,206699,USD,206699,US,0,US,M
2022,MI,FT,Computer Vision Engineer,56000,EUR,58837,FR,100,FR,S
2022,SE,FT,Data Engineer,134000,USD,134000,US,0,US,M
2022,SE,FT,Data Science Tech Lead,375000,USD,375000,US,50,US,L
2022,SE,FT,Data Scientist,146000,USD,146000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M
2022,EX,FT,Data Analyst,110000,USD,110000,US,100,US,M
2022,SE,FT,Data Analyst,110600,USD,110600,US,0,US,M
2022,SE,FT,Data Engineer,80000,USD,80000,US,100,US,M
2022,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M
2022,SE,FT,Data Analyst,100000,USD,100000,US,0,US,M
2022,SE,FT,Data Analyst,110600,USD,110600,US,0,US,M
2022,MI,FT,Data Scientist,70000,EUR,73546,DE,100,DE,M
2022,SE,FT,Data Engineer,122600,USD,122600,US,0,US,M
2022,SE,FT,Data Engineer,250000,USD,250000,US,0,US,M
2022,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M
2022,SE,FT,Data Engineer,231250,USD,231250,US,100,US,M
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
2022,SE,FT,Data Engineer,70500,USD,70500,US,0,US,M
2022,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M
2022,SE,FT,Data Engineer,156600,USD,156600,US,100,US,M
2022,SE,FT,Data Scientist,173000,USD,173000,US,100,US,M
2022,SE,FT,Data Scientist,151800,USD,151800,US,0,US,M
2022,MI,FT,Data Engineer,50000,GBP,61566,GB,0,GB,M
2022,MI,FT,Data Analyst,65000,USD,65000,US,0,US,M
2022,MI,FT,Data Analyst,35000,GBP,43096,GB,0,GB,M
2022,SE,FT,Data Engineer,182500,USD,182500,US,100,US,M
2022,MI,FT,BI Data Analyst,77000,AUD,53368,AU,100,AU,M
2022,SE,FT,Data Scientist,160000,USD,160000,US,100,US,L
2022,SE,FT,Data Analyst,113000,USD,113000,US,100,US,M
2022,SE,FT,Machine Learning Scientist,129300,USD,129300,US,0,US,M
2022,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
2022,SE,FT,Data Analyst,115934,USD,115934,US,100,US,M
2022,SE,FT,Data Engineer,178000,USD,178000,CA,0,CA,M
2022,SE,FT,Data Scientist,245000,USD,245000,US,0,US,M
2022,MI,FT,Data Scientist,50000,EUR,52533,FR,100,FR,M
2022,MI,FT,Data Scientist,120000,USD,120000,US,0,US,M
2022,MI,FT,Data Analytics Engineer,135000,USD,135000,US,100,US,L
2022,SE,FT,Data Engineer,105000,USD,105000,US,0,US,M
2022,SE,FT,Data Analyst,48000,EUR,50432,ES,0,ES,M
2022,SE,FT,Data Scientist,50000,USD,50000,US,100,US,M
2022,SE,FT,Data Scientist,161342,USD,161342,US,100,US,M
2022,MI,FT,Machine Learning Engineer,129300,USD,129300,US,0,US,M
2022,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M
2022,SE,FT,Data Scientist,36000,EUR,37824,ES,0,ES,M
2022,EN,FT,Machine Learning Scientist,33000,EUR,34672,IT,100,DE,S
2022,EN,FT,Data Scientist,40000,USD,40000,JP,100,MY,L
2022,SE,FT,Machine Learning Engineer,243000,USD,243000,US,100,US,M
2022,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M
2022,SE,FT,Analytics Engineer,130000,USD,130000,US,100,US,M
2022,SE,FT,Data Scientist,300000,USD,300000,US,100,US,M
2022,SE,FT,Data Engineer,170000,USD,170000,US,100,US,M
2022,MI,FT,Machine Learning Scientist,153000,USD,153000,US,50,US,M
2022,SE,FT,Applied Scientist,142000,USD,142000,US,100,US,M
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M
2022,SE,FT,Data Engineer,35000,EUR,36773,ES,0,ES,M
2022,SE,FT,Data Analyst,90320,USD,90320,US,100,US,M
2022,MI,FT,Data Analyst,124000,USD,124000,US,0,US,M
2022,SE,FT,Data Scientist,154000,USD,154000,US,0,US,M
2022,MI,FT,Data Operations Engineer,100000,USD,100000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,248700,USD,248700,US,0,US,M
2022,SE,FT,Data Architect,235000,USD,235000,US,100,US,M
2022,EN,FT,Data Scientist,73000,USD,73000,US,0,US,M
2022,SE,FT,Data Analyst,81666,USD,81666,US,100,US,M
2022,SE,FT,Data Engineer,129400,USD,129400,US,100,US,M
2022,SE,FT,Data Engineer,191200,USD,191200,US,0,US,M
2022,SE,FT,Data Analyst,169000,USD,169000,US,0,US,M
2022,SE,FT,Data Analyst,236600,USD,236600,US,100,US,M
2022,SE,FT,Machine Learning Engineer,189650,USD,189650,US,0,US,M
2022,SE,FT,Data Analyst,110000,USD,110000,US,100,US,M
2022,SE,FT,Data Engineer,154545,USD,154545,US,0,US,L
2022,MI,FT,Data Engineer,70000,GBP,86193,GB,100,GB,M
2022,SE,FT,Data Engineer,300000,USD,300000,US,0,US,M
2022,MI,FT,NLP Engineer,198000,PLN,44365,PL,100,PL,S
2022,SE,FT,Analytics Engineer,48000,USD,48000,AR,100,US,S
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M
2022,MI,FT,Data Analyst,58000,USD,58000,US,0,US,S
2022,EX,FT,Data Engineer,239000,USD,239000,US,100,US,M
2022,MI,FT,Data Engineer,55000,GBP,67723,GB,100,GB,M
2022,SE,FT,Research Scientist,144000,USD,144000,US,50,US,L
2022,SE,FT,Data Engineer,135000,USD,135000,US,0,US,M
2022,SE,FT,Data Engineer,130500,USD,130500,US,0,US,M
2022,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M
2022,SE,FT,Data Scientist,203500,USD,203500,US,0,US,M
2022,MI,FT,Data Engineer,65000,GBP,80036,GB,100,GB,M
2022,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2022,MI,FT,Data Scientist,47000,GBP,57872,GB,50,GB,M
2022,SE,FT,Data Architect,192564,USD,192564,US,100,US,M
2022,SE,FT,Data Engineer,142127,USD,142127,US,100,US,M
2022,SE,FT,Data Architect,131300,USD,131300,US,100,US,L
2022,MI,FT,Analytics Engineer,78000,USD,78000,BR,100,BR,M
2022,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M
2022,SE,FT,Data Analyst,61300,USD,61300,CA,100,CA,M
2022,SE,FT,Data Engineer,102000,USD,102000,US,0,US,M
2022,SE,FT,Data Analyst,170000,USD,170000,US,100,US,M
2022,SE,FT,Data Engineer,175000,USD,175000,US,100,US,M
2022,SE,FT,Data Engineer,120000,USD,120000,US,100,US,M
2022,SE,FT,Data Architect,192564,USD,192564,US,100,US,M
2022,SE,FT,Data Engineer,179305,USD,179305,US,100,US,M
2022,EN,FT,Data Engineer,135000,USD,135000,US,0,US,M
2022,EN,FT,Data Engineer,135000,USD,135000,US,0,US,M
2022,EN,FT,Data Analyst,20000,USD,20000,CR,50,US,M
2022,SE,FT,Data Analyst,35000,EUR,36773,ES,0,ES,M
2022,SE,FT,Data Analyst,130000,USD,130000,US,0,US,M
2022,MI,FT,Machine Learning Engineer,150000,USD,150000,US,0,US,M
2022,MI,FT,Data Engineer,75360,EUR,79178,LT,0,LT,M
2022,EN,FT,Research Scientist,120000,USD,120000,US,100,US,L
2022,EN,FT,Data Engineer,40000,GBP,49253,GB,100,GB,M
2022,MI,FT,Data Scientist,30000,GBP,36940,GB,0,GB,M
2022,MI,FT,Data Engineer,45000,EUR,47280,ES,100,ES,M
2022,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M
2022,SE,FT,Data Analyst,81666,USD,81666,US,100,US,M
2022,MI,FT,Data Operations Engineer,100000,USD,100000,US,100,US,M
2022,SE,FT,Data Engineer,197000,USD,197000,US,0,US,M
2022,SE,FT,Data Scientist,88100,USD,88100,US,0,US,M
2022,SE,FT,Analytics Engineer,125000,USD,125000,US,100,US,M
2022,MI,FT,Analytics Engineer,200000,USD,200000,US,0,US,M
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
2022,SE,FT,Data Scientist,120000,USD,120000,US,0,US,L
2022,SE,FT,Data Scientist,190000,USD,190000,US,0,US,M
2022,MI,CT,Applied Machine Learning Scientist,93000,EUR,97712,IT,100,NL,L
2022,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M
2022,MI,FT,Data Scientist,100000,USD,100000,US,100,US,M
2022,SE,FT,Data Specialist,70000,USD,70000,US,0,US,M
2022,SE,FT,Data Engineer,80000,USD,80000,US,100,US,M
2022,SE,FT,Data Scientist,198440,USD,198440,US,0,US,L
2022,MI,FT,Data Analyst,124000,USD,124000,US,0,US,M
2022,SE,FT,Data Engineer,129400,USD,129400,US,100,US,M
2022,SE,FT,Data Engineer,168400,USD,168400,US,0,US,M
2022,SE,FT,Data Analyst,115000,USD,115000,US,0,US,L
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M
2022,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M
2022,SE,FT,Machine Learning Software Engineer,183600,USD,183600,CA,100,CA,M
2022,MI,FT,Business Data Analyst,1440000,INR,18314,IN,50,IN,L
2022,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M
2022,SE,FT,Data Scientist,175000,USD,175000,US,0,US,M
2022,SE,FT,Analytics Engineer,63000,USD,63000,US,0,US,M
2022,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M
2022,MI,FT,Data Scientist,85000,EUR,89306,NL,0,NL,M
2022,MI,FT,Data Scientist,102100,USD,102100,US,0,US,M
2022,SE,FT,Principal Data Architect,3000000,INR,38154,IN,100,IN,L
2022,SE,FT,Data Engineer,35000,EUR,36773,ES,0,ES,M
2022,MI,FT,Machine Learning Engineer,90000,USD,90000,US,0,US,M
2022,SE,FT,Data Analyst,69000,USD,69000,US,100,US,M
2022,SE,FT,Data Operations Analyst,92250,USD,92250,US,0,US,M
2022,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M
2022,SE,FT,Applied Scientist,184000,USD,184000,US,100,US,M
2022,MI,FT,Applied Machine Learning Scientist,173000,USD,173000,US,50,US,M
2022,SE,FT,Data Scientist,210000,USD,210000,US,100,US,M
2022,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M
2022,EX,FT,Analytics Engineer,150000,USD,150000,US,100,US,M
2022,MI,FT,BI Data Analyst,65000,AUD,45050,AU,50,AU,L
2022,SE,FT,Data Analyst,70000,USD,70000,US,0,US,M
2022,SE,FT,Data Architect,113900,USD,113900,US,100,US,M
2022,SE,FT,Data Analyst,93700,USD,93700,US,100,US,M
2022,EN,FT,Data Scientist,1400000,INR,17805,IN,100,IN,M
2022,EX,FT,Machine Learning Scientist,200000,USD,200000,US,100,US,S
2022,SE,FT,Data Engineer,300000,USD,300000,US,0,US,M
2022,MI,FT,Data Engineer,75000,GBP,92350,GB,0,GB,M
2022,SE,FT,Data Engineer,195700,USD,195700,US,0,US,M
2022,SE,FT,Data Analyst,116000,USD,116000,US,100,US,M
2022,MI,FT,MLOps Engineer,124000,USD,124000,US,100,US,M
2022,MI,FT,Machine Learning Scientist,135000,USD,135000,US,0,US,M
2022,SE,FT,Marketing Data Analyst,200000,USD,200000,GB,100,GB,S
2022,SE,FT,Data Analyst,216200,USD,216200,US,0,US,M
2022,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M
2022,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M
2022,SE,FT,Data Analyst,144100,USD,144100,US,0,US,M
2022,SE,FT,Data Scientist,180000,USD,180000,US,0,US,L
2022,SE,FT,Data Scientist,99360,USD,99360,US,100,US,M
2022,MI,FT,Data Scientist,158000,USD,158000,US,100,US,M
2022,SE,FT,Data Scientist,185400,USD,185400,US,0,US,M
2022,EN,FT,BI Data Analyst,58000,EUR,60938,DE,0,DE,L
2022,SE,FT,Data Engineer,116250,USD,116250,US,100,US,M
2022,SE,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M
2022,MI,FT,Machine Learning Engineer,130000,USD,130000,US,0,US,M
2022,SE,FT,Analytics Engineer,135000,USD,135000,US,0,US,M
2022,SE,FT,Applied Scientist,205000,USD,205000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,120000,USD,120000,US,0,US,M
2022,SE,FT,Data Scientist,136994,USD,136994,US,100,US,M
2022,SE,FT,Data Scientist,126500,USD,126500,US,100,US,M
2022,MI,FT,Machine Learning Engineer,180000,USD,180000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,L
2022,SE,FT,Data Scientist,120000,USD,120000,US,100,US,S
2022,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M
2022,MI,FT,Data Scientist,48000,USD,48000,RU,100,US,S
2022,SE,FT,Data Analyst,90320,USD,90320,US,0,US,M
2022,SE,FT,Cloud Database Engineer,160000,USD,160000,US,100,US,M
2022,MI,FT,Data Analyst,165000,USD,165000,US,0,US,M
2022,EN,FT,Data Analyst,50000,USD,50000,US,50,US,L
2022,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M
2022,SE,FT,Data Engineer,95000,USD,95000,US,0,US,M
2022,SE,FT,Data Analyst,128875,USD,128875,US,100,US,M
2022,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M
2022,SE,FT,Machine Learning Engineer,100000,USD,100000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,160000,USD,160000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,70000,EUR,73546,FR,100,FR,M
2022,SE,FT,Data Engineer,25000,USD,25000,US,100,US,M
2022,SE,FT,Data Scientist,120000,USD,120000,US,100,US,M
2022,MI,FT,Data Engineer,175000,USD,175000,US,100,US,M
2022,MI,FT,Data Engineer,95000,USD,95000,US,0,US,M
2022,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2022,SE,FT,Data Scientist,130000,USD,130000,US,100,US,M
2022,SE,FT,Data Analyst,112900,USD,112900,US,100,US,M
2022,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2022,SE,FT,Data Analyst,70000,GBP,86193,GB,0,GB,M
2022,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
2022,MI,FT,Data Analyst,60000,USD,60000,US,100,US,M
2022,SE,FT,Data Engineer,225000,USD,225000,US,100,US,M
2022,SE,FT,Data Scientist,149850,USD,149850,US,0,US,M
2022,SE,FT,Data Analyst,166700,USD,166700,US,0,US,M
2022,MI,FT,Data Engineer,90000,USD,90000,US,100,US,M
2022,SE,FT,Data Engineer,115000,USD,115000,US,100,US,M
2022,MI,FT,Data Engineer,130000,USD,130000,US,100,US,M
2022,SE,FT,Data Engineer,165400,USD,165400,US,100,US,M
2022,MI,FT,Data Scientist,200000,USD,200000,US,100,US,M
2022,MI,FT,Data Scientist,78000,USD,78000,US,100,US,M
2022,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M
2022,SE,FT,Data Architect,141300,USD,141300,US,0,US,M
2022,SE,FT,Data Engineer,198800,USD,198800,US,0,US,M
2022,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M
2022,MI,FT,Data Scientist,150000,USD,150000,US,100,US,M
2022,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,65000,USD,65000,AE,100,AE,S
2022,MI,FT,Analytics Engineer,122500,USD,122500,US,100,US,M
2022,SE,FT,Data Engineer,162000,USD,162000,US,100,US,M
2022,MI,FT,Data Analyst,109000,USD,109000,US,0,US,M
2022,MI,FT,Data Analyst,50000,USD,50000,US,100,US,M
2022,SE,FT,Data Engineer,129300,USD,129300,US,0,US,M
2022,SE,FT,Data Engineer,129300,USD,129300,US,0,US,M
2022,SE,FT,Data Scientist,185000,USD,185000,US,100,US,M
2022,EN,FT,Data Scientist,80000,USD,80000,US,100,US,L
2022,SE,FT,Data Engineer,230000,USD,230000,US,0,US,L
2022,MI,FT,Business Data Analyst,90000,CAD,69133,CA,50,CA,L
2022,SE,FT,Data Scientist,55000,USD,55000,US,100,US,S
2022,EN,FT,Applied Data Scientist,40000,USD,40000,AU,100,PK,M
2022,SE,FT,Machine Learning Engineer,201000,USD,201000,US,100,US,M
2022,SE,FT,Data Scientist,123400,USD,123400,US,0,US,M
2022,SE,FT,Data Engineer,160080,USD,160080,US,100,US,M
2022,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M
2022,SE,FT,Data Analyst,110600,USD,110600,US,0,US,M
2022,SE,FT,Data Engineer,85000,USD,85000,US,100,US,M
2022,SE,FT,Data Scientist,128000,USD,128000,US,100,US,M
2022,SE,FT,Data Scientist,81500,USD,81500,US,0,US,M
2022,SE,FT,Data Scientist,210000,USD,210000,US,100,US,M
2022,SE,FT,Data Scientist,140000,USD,140000,US,0,US,M
2022,SE,FT,Head of Data,200000,USD,200000,MY,100,US,M
2022,SE,FT,Data Engineer,63000,USD,63000,US,100,US,M
2022,SE,FT,Data Engineer,140000,USD,140000,US,100,US,M
2022,SE,FT,Data Engineer,144000,USD,144000,US,100,US,M
2022,SE,FT,Data Scientist,150000,USD,150000,US,0,US,M
2022,MI,FT,Data Analyst,75000,USD,75000,CA,0,CA,M
2022,SE,FT,Data Analyst,38000,EUR,39925,ES,0,ES,M
2022,MI,FT,Data Scientist,160000,USD,160000,US,0,US,M
2022,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M
2022,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2022,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M
2022,SE,FT,Data Engineer,115000,USD,115000,US,100,US,M
2022,SE,FT,Lead Machine Learning Engineer,7500000,INR,95386,IN,50,IN,L
2022,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M
2022,EN,FT,Data Engineer,57000,EUR,59888,NL,100,NL,L
2022,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M
2022,SE,FT,Data Analyst,81666,USD,81666,US,100,US,M
